timestamp,blast_flow_rate,hot_blast_pressure,cold_blast_pressure,cold_blast_temperature,oxygen_flow_rate,total_pressure_drop,upper_pressure_drop,lower_pressure_drop,top_gas_pressure,hot_blast_temperature,top_gas_co2,top_gas_h2,top_gas_temp_1,top_gas_temp_2,top_gas_temp_3,top_gas_temp_4,peripheral_gas_temp_1,peripheral_gas_temp_2,peripheral_gas_temp_3,peripheral_gas_temp_4,peripheral_gas_temp_5,peripheral_gas_temp_6,peripheral_gas_temp_7,peripheral_gas_temp_8,peripheral_gas_temp_9,peripheral_gas_temp_10,ore_coke_ratio,hot_metal_si,lab_source_timestamp,lab_age_minutes,lab_fresh
2013-01-12 12:00:00,3525.07,2.85,2.92,81.12,16809.79,1.45,0.52,0.93,1.4,1120.34,21.41,6.62,134.77,129.99,135.84,130.04,594.94,722.48,474.09,365.74,401.47,304.11,299.11,244.65,275.85,360.32,3.87,0.6,2013-01-12 10:30:00,90.0,True
2013-01-12 13:00:00,3467.19,2.84,2.92,80.33,16913.09,1.44,0.53,0.91,1.4,1119.64,21.6,6.78,147.99,141.91,147.29,143.14,547.76,719.36,481.98,377.07,388.9,315.63,321.65,243.55,268.46,337.36,3.86,0.53,2013-01-12 12:10:00,50.0,True
2013-01-12 14:00:00,3440.98,2.85,2.92,81.91,18017.79,1.45,0.55,0.9,1.4,1116.32,21.68,6.82,122.15,131.46,129.78,127.22,629.89,811.59,656.8,457.16,405.48,399.3,367.77,311.78,306.24,413.7,3.77,0.5,2013-01-12 13:25:00,35.0,True
2013-01-12 15:00:00,3429.85,2.82,2.9,82.96,17238.61,1.43,0.51,0.91,1.39,1120.38,21.65,6.81,130.24,127.99,124.81,129.97,724.97,852.97,748.79,498.33,450.56,472.5,390.98,384.2,338.71,484.41,3.78,0.46,2013-01-12 14:50:00,10.0,True
2013-01-12 16:00:00,3439.16,2.82,2.88,83.46,16850.76,1.42,0.5,0.92,1.4,1119.82,21.7,6.78,120.38,130.51,128.07,124.91,662.13,792.18,592.2,422.25,437.84,398.94,314.85,303.39,318.4,396.43,3.88,0.46,2013-01-12 14:50:00,70.0,True
2013-01-12 17:00:00,3433.47,2.8,2.88,82.32,16138.92,1.4,0.47,0.93,1.4,1121.18,21.58,6.83,152.91,139.36,142.32,141.65,634.44,794.45,566.85,368.21,416.64,355.01,296.54,274.65,321.81,419.84,3.87,0.49,2013-01-12 16:40:00,20.0,True
2013-01-12 18:00:00,3429.75,2.82,2.89,83.31,16135.47,1.42,0.51,0.9,1.4,1119.02,21.64,6.95,166.87,160.86,166.39,159.55,631.88,784.55,579.28,425.02,420.95,366.32,323.47,288.86,311.06,376.94,3.87,0.49,2013-01-12 16:40:00,80.0,True
2013-01-12 19:00:00,3188.74,2.73,2.78,81.24,13375.17,1.33,0.54,0.79,1.4,1118.99,21.46,6.67,156.39,146.48,154.38,156.29,755.97,841.33,737.77,504.59,447.02,443.53,391.6,359.7,369.08,477.53,3.87,0.49,2013-01-12 18:10:00,50.0,True
2013-01-12 20:00:00,3194.04,2.65,2.73,79.98,12292.71,1.33,0.53,0.79,1.33,1114.19,21.11,6.44,166.43,154.05,164.18,155.27,784.21,898.48,805.74,505.05,456.07,454.96,403.44,364.15,387.44,584.42,3.84,0.51,2013-01-12 19:15:00,45.0,True
2013-01-12 21:00:00,3197.74,2.63,2.74,80.55,12506.67,1.33,0.5,0.83,1.3,1116.78,20.99,6.51,183.53,165.02,190.91,171.87,792.06,911.15,803.53,483.15,440.25,399.92,375.97,351.26,368.77,589.69,3.79,0.51,2013-01-12 20:20:00,40.0,True
2013-01-12 22:00:00,3259.41,2.62,2.67,81.14,12399.21,1.32,0.48,0.84,1.3,1119.59,20.92,6.46,168.7,154.77,164.3,162.25,788.59,917.07,823.8,476.9,446.66,406.63,383.91,352.39,394.17,589.2,3.8,0.5,2013-01-12 21:40:00,20.0,True
2013-01-12 23:00:00,3279.31,2.65,2.73,82.57,13785.62,1.35,0.5,0.85,1.3,1111.54,21.15,6.29,171.75,162.47,171.82,156.68,815.41,919.72,837.41,461.06,443.38,420.58,386.78,358.19,415.3,619.86,3.85,0.5,2013-01-12 21:40:00,80.0,True
2013-01-13 00:00:00,3294.99,2.67,2.78,83.36,15816.75,1.33,0.5,0.82,1.35,1109.84,21.64,6.13,180.11,174.26,175.87,172.09,817.04,922.87,807.61,485.72,447.31,411.89,393.08,357.87,435.75,641.19,3.86,0.53,2013-01-12 23:20:00,40.0,True
2013-01-13 01:00:00,3361.41,2.76,2.85,84.31,18080.77,1.37,0.49,0.87,1.4,1120.59,21.95,6.14,151.38,155.81,157.94,146.71,811.74,895.14,799.43,466.89,453.98,413.33,409.91,355.56,401.8,620.78,3.86,0.42,2013-01-13 00:40:00,20.0,True
2013-01-13 02:00:00,3308.5,2.79,2.9,88.37,18200.11,1.39,0.49,0.9,1.4,1114.18,21.67,6.9,135.39,142.51,150.13,139.24,744.18,834.01,658.53,435.0,430.92,372.19,364.59,329.75,352.21,566.45,3.97,0.48,2013-01-13 02:00:00,0.0,True
2013-01-13 03:00:00,3413.86,2.77,2.89,88.79,17301.96,1.37,0.49,0.89,1.4,1119.12,21.37,6.9,143.81,140.58,143.8,135.09,781.49,889.09,700.44,449.71,434.65,378.18,365.48,331.04,363.24,581.65,3.99,0.48,2013-01-13 02:00:00,60.0,True
2013-01-13 04:00:00,3501.11,2.82,2.87,87.16,18009.56,1.42,0.48,0.93,1.4,1117.0,21.47,6.73,139.2,141.29,151.29,135.95,775.16,882.22,702.99,424.35,430.16,358.66,335.08,296.89,327.32,536.36,3.99,0.5,2013-01-13 04:00:00,0.0,True
2013-01-13 05:00:00,3451.85,2.83,2.89,86.64,18434.14,1.43,0.48,0.95,1.4,1119.75,21.53,7.17,153.84,145.25,156.9,149.93,737.8,882.22,695.23,424.11,417.82,346.51,320.13,280.57,319.24,522.33,3.97,0.5,2013-01-13 04:00:00,60.0,True
2013-01-13 06:00:00,3411.92,2.82,2.89,87.23,14083.54,1.42,0.48,0.95,1.4,1119.73,21.21,6.32,164.1,166.56,171.93,164.47,714.33,875.21,697.13,427.1,415.03,368.84,341.01,301.86,325.3,494.26,3.96,0.48,2013-01-13 05:40:00,20.0,True
2013-01-13 07:00:00,3341.49,2.84,2.94,89.22,14558.96,1.44,0.53,0.91,1.4,1120.28,21.52,6.25,163.7,164.31,177.15,169.46,721.5,859.82,700.44,439.86,428.17,417.41,399.58,349.16,365.81,532.22,3.91,0.48,2013-01-13 05:40:00,80.0,True
2013-01-13 08:00:00,3342.08,2.79,2.9,89.55,14681.01,1.4,0.55,0.85,1.39,1119.85,21.54,6.3,140.41,140.82,145.58,139.28,762.53,841.11,714.34,431.72,438.21,403.04,393.8,358.76,365.48,554.1,3.91,0.48,2013-01-13 05:40:00,140.0,True
2013-01-13 09:00:00,3230.41,2.62,2.73,88.02,11495.5,1.42,0.56,0.87,1.2,1115.48,20.82,6.47,139.8,145.58,148.73,138.28,773.9,847.33,707.38,435.43,441.54,395.87,384.49,374.81,383.88,544.88,3.95,0.59,2013-01-13 08:25:00,35.0,True
2013-01-13 10:00:00,3184.45,2.63,2.77,87.61,11572.9,1.43,0.54,0.89,1.2,1115.22,20.64,6.58,147.04,151.72,149.16,142.61,811.97,902.27,695.97,475.88,453.55,397.15,383.67,384.06,372.24,623.88,4.0,0.59,2013-01-13 08:25:00,95.0,True
2013-01-13 11:00:00,3152.27,2.55,2.66,85.53,10363.61,1.43,0.54,0.89,1.12,1119.33,20.21,6.77,181.59,170.02,183.96,171.36,811.06,905.06,746.3,479.64,458.03,391.71,380.16,372.76,369.38,619.9,3.96,0.53,2013-01-13 10:35:00,25.0,True
2013-01-13 12:00:00,3206.34,2.52,2.58,84.04,9938.88,1.42,0.54,0.88,1.1,1118.59,20.03,6.72,170.14,168.71,177.49,165.81,785.23,875.92,723.11,479.62,465.37,411.36,393.08,356.51,355.77,587.35,3.95,0.53,2013-01-13 10:35:00,85.0,True
2013-01-13 13:00:00,3232.67,2.48,2.57,80.96,10325.78,1.38,0.52,0.87,1.1,1122.21,20.24,6.71,182.2,159.94,171.25,167.71,781.16,890.6,738.81,490.62,459.09,415.09,403.89,358.49,371.96,581.62,3.9,0.53,2013-01-13 12:40:00,20.0,True
2013-01-13 14:00:00,3233.22,2.47,2.62,78.96,10229.11,1.37,0.48,0.89,1.1,1119.36,20.17,6.56,218.94,192.68,204.58,204.01,805.77,921.13,783.45,550.73,473.6,457.47,447.66,378.89,405.01,652.19,3.89,0.53,2013-01-13 12:40:00,80.0,True
2013-01-13 15:00:00,3259.26,2.49,2.61,78.36,10158.24,1.39,0.48,0.91,1.1,1119.13,20.17,6.48,194.5,180.35,192.16,185.48,827.31,928.54,810.53,572.28,491.74,455.16,455.63,383.09,436.22,681.25,3.98,0.56,2013-01-13 14:20:00,40.0,True
2013-01-13 16:00:00,3298.68,2.53,2.59,79.18,10306.02,1.43,0.53,0.9,1.1,1114.85,20.33,6.37,194.78,179.61,194.08,180.77,818.48,906.12,801.33,553.72,485.23,450.27,443.02,376.23,417.48,663.78,3.95,0.56,2013-01-13 14:20:00,100.0,True
2013-01-13 17:00:00,3309.44,2.51,2.58,80.52,12276.86,1.41,0.54,0.87,1.1,1120.75,20.59,6.41,190.94,178.93,186.49,180.24,770.42,890.43,790.7,499.6,473.78,444.52,432.33,371.75,391.76,612.71,3.92,0.49,2013-01-13 16:20:00,40.0,True
2013-01-13 18:00:00,3330.99,2.53,2.59,79.38,15388.91,1.43,0.56,0.87,1.1,1119.94,20.95,6.29,174.21,166.02,173.03,165.51,788.42,893.31,802.87,464.09,470.94,452.51,443.82,381.65,390.03,623.39,3.96,0.55,2013-01-13 17:50:00,10.0,True
2013-01-13 19:00:00,3320.11,2.57,2.64,78.42,15759.22,1.48,0.53,0.94,1.09,1121.45,20.97,6.27,181.33,168.88,175.04,175.71,797.95,880.68,778.13,463.26,466.78,425.21,407.07,346.65,372.2,567.25,3.92,0.55,2013-01-13 17:50:00,70.0,True
2013-01-13 20:00:00,3343.32,2.55,2.63,78.73,15450.61,1.45,0.5,0.96,1.1,1121.05,21.04,6.18,177.97,169.77,175.92,171.76,817.35,898.54,819.2,501.5,470.77,433.45,412.97,366.05,410.91,622.26,3.93,0.5,2013-01-13 19:35:00,25.0,True
2013-01-13 21:00:00,3383.25,2.52,2.59,81.03,15368.04,1.42,0.49,0.93,1.1,1118.64,21.04,6.25,163.95,156.83,157.97,154.82,845.11,911.81,801.2,508.97,463.4,412.34,376.24,351.42,391.25,664.11,3.96,0.5,2013-01-13 19:35:00,85.0,True
2013-01-13 22:00:00,3361.94,2.5,2.58,82.36,14963.37,1.41,0.48,0.92,1.09,1120.58,21.23,6.32,164.89,155.4,158.59,153.12,845.36,920.5,842.6,494.26,457.82,409.78,375.29,351.68,403.96,684.18,4.01,0.59,2013-01-13 21:10:00,50.0,True
2013-01-13 23:00:00,3349.6,2.51,2.58,81.25,14279.25,1.41,0.48,0.93,1.09,1121.19,20.73,6.5,162.02,160.12,172.14,159.21,799.71,894.39,799.71,457.09,448.15,375.53,345.68,328.61,383.91,641.11,4.0,0.56,2013-01-13 22:40:00,20.0,True
2013-01-14 00:00:00,3361.29,2.55,2.62,81.07,15556.42,1.45,0.48,0.97,1.1,1119.56,20.82,6.42,177.65,168.33,176.84,167.07,741.35,864.95,717.98,435.36,431.0,349.56,333.22,305.11,347.48,526.96,3.91,0.56,2013-01-13 22:40:00,80.0,True
2013-01-14 01:00:00,3406.26,2.57,2.64,82.66,15183.89,1.47,0.5,0.98,1.1,1120.44,20.98,6.29,157.53,159.53,173.66,154.95,695.97,852.28,631.16,393.34,406.31,324.85,308.74,280.41,300.27,448.84,3.83,0.5,2013-01-14 00:30:00,30.0,True
2013-01-14 02:00:00,3372.79,2.55,2.65,82.3,14630.73,1.45,0.51,0.94,1.1,1119.95,21.14,6.34,143.06,145.64,145.7,140.44,705.65,809.1,607.49,379.09,397.21,328.46,333.27,294.72,329.32,465.3,3.81,0.5,2013-01-14 00:30:00,90.0,True
2013-01-14 03:00:00,3411.5,2.54,2.61,84.07,14775.59,1.44,0.55,0.89,1.1,1117.91,21.24,6.28,144.3,142.66,141.34,138.24,758.56,841.96,655.35,383.83,392.89,324.96,311.26,296.12,332.33,496.41,3.88,0.45,2013-01-14 02:25:00,35.0,True
2013-01-14 04:00:00,3368.09,2.59,2.67,85.0,14703.75,1.49,0.57,0.92,1.09,1121.64,21.21,6.25,139.63,145.93,153.47,141.75,693.84,816.78,616.37,384.58,406.58,333.43,316.88,292.24,324.87,474.24,3.86,0.45,2013-01-14 02:25:00,95.0,True
2013-01-14 05:00:00,3330.44,2.62,2.69,85.21,14884.34,1.52,0.58,0.94,1.1,1120.22,21.17,6.39,145.47,146.68,151.08,143.92,720.21,804.36,589.33,386.94,399.15,345.03,325.76,297.76,335.32,467.91,3.85,0.48,2013-01-14 04:25:00,35.0,True
2013-01-14 06:00:00,3189.33,2.51,2.59,82.48,15336.82,1.41,0.52,0.89,1.1,1122.75,21.43,6.62,154.63,158.38,163.89,152.55,773.41,856.18,756.44,425.6,402.9,371.76,358.42,327.5,366.78,517.37,3.87,0.48,2013-01-14 04:25:00,95.0,True
2013-01-14 07:00:00,3348.29,2.54,2.6,83.64,15374.51,1.44,0.51,0.93,1.1,1119.55,21.26,6.53,155.17,171.85,177.35,154.91,731.38,844.35,702.85,437.35,413.34,389.11,392.11,341.85,347.93,482.35,3.83,0.45,2013-01-14 06:15:00,45.0,True
2013-01-14 08:00:00,3325.86,2.58,2.67,85.55,14497.6,1.48,0.54,0.94,1.1,1116.24,21.43,6.47,157.57,153.88,165.13,156.9,728.68,824.11,679.16,455.13,418.09,402.68,377.64,365.28,358.9,471.98,3.61,0.36,2013-01-14 08:00:00,0.0,True
2013-01-14 09:00:00,3357.52,2.58,2.64,84.95,12634.28,1.49,0.55,0.94,1.09,1121.82,21.15,6.33,188.77,165.77,177.04,181.58,821.94,890.91,818.57,488.35,435.65,473.47,414.04,401.89,373.8,599.07,3.82,0.36,2013-01-14 08:00:00,60.0,True
2013-01-14 10:00:00,3357.43,2.6,2.66,83.02,15218.12,1.51,0.55,0.96,1.09,1119.38,21.58,6.38,172.28,174.64,168.77,166.25,805.42,859.74,785.02,499.77,455.11,467.39,419.85,397.8,373.25,562.09,3.86,0.36,2013-01-14 08:00:00,120.0,True
2013-01-14 11:00:00,3381.05,2.57,2.64,80.5,15385.92,1.48,0.53,0.95,1.1,1120.24,18.12,6.33,166.09,163.2,165.33,163.21,692.6,816.52,723.24,463.28,445.79,395.54,376.33,356.89,313.04,503.22,3.95,0.39,2013-01-14 10:10:00,50.0,True
2013-01-14 12:00:00,3208.99,2.38,2.44,80.62,12976.31,1.43,0.55,0.88,0.95,1111.02,20.4,6.07,171.12,168.3,173.68,161.98,676.92,833.96,758.18,460.56,456.52,408.61,395.66,352.76,312.72,478.9,3.93,0.39,2013-01-14 10:10:00,110.0,True
2013-01-14 13:00:00,307.54,0.17,0.47,62.15,0.0,0.13,0.05,0.08,0.04,1100.46,23.2,1.11,118.85,129.39,126.18,131.35,525.06,682.72,602.07,383.05,449.25,369.74,360.54,305.27,284.59,369.25,0.0,0.39,2013-01-14 10:10:00,170.0,True
2013-01-14 14:00:00,3.99,0.01,0.43,56.77,0.0,0.01,-0.01,0.02,0.0,1038.55,21.94,4.34,116.13,117.47,108.0,139.96,426.13,608.83,514.03,265.03,413.74,338.28,326.66,278.53,263.35,345.99,0.0,0.39,2013-01-14 13:25:00,35.0,True
2013-01-14 15:00:00,3.38,0.01,0.43,56.35,0.0,0.01,-0.01,0.02,0.0,912.14,21.15,5.61,105.73,99.6,93.94,130.22,376.28,606.21,514.01,212.23,395.76,324.46,314.68,273.03,257.15,350.05,0.0,0.39,2013-01-14 13:25:00,95.0,True
2013-01-14 16:00:00,2389.12,1.52,1.58,64.8,3306.78,0.96,0.29,0.67,0.56,1008.94,19.4,2.95,193.63,172.4,196.94,192.56,459.43,661.28,541.55,269.0,399.48,345.61,334.07,282.9,272.69,358.93,3.93,0.39,2013-01-14 13:25:00,155.0,True
2013-01-14 17:00:00,3369.71,2.41,2.47,78.68,14394.81,1.36,0.54,0.82,1.05,1082.09,20.31,6.38,137.48,148.3,146.17,147.22,592.11,722.47,592.11,417.52,435.47,438.68,422.95,355.84,343.26,492.67,3.93,,,,False
2013-01-14 18:00:00,3314.99,2.51,2.57,80.84,15016.27,1.42,0.54,0.87,1.09,1092.02,20.69,6.86,129.45,135.49,133.67,138.25,556.86,674.94,541.31,381.26,419.56,368.51,371.32,320.07,310.23,432.11,3.97,,,,False
2013-01-14 19:00:00,3337.66,2.46,2.54,81.32,14875.08,1.37,0.54,0.83,1.1,1089.71,20.5,7.25,131.61,149.27,148.03,151.93,595.43,709.91,530.97,398.41,401.73,336.98,337.2,303.62,290.29,395.55,4.02,0.49,2013-01-14 18:10:00,50.0,True
2013-01-14 20:00:00,3310.14,2.46,2.57,81.59,15118.84,1.36,0.52,0.84,1.1,1089.91,20.45,7.32,152.53,164.31,168.62,163.95,588.33,746.31,552.92,400.72,401.59,360.71,335.53,320.6,274.8,339.61,4.03,0.49,2013-01-14 18:10:00,110.0,True
2013-01-14 21:00:00,3244.09,2.5,2.61,81.69,14100.12,1.4,0.51,0.89,1.1,1109.19,20.27,7.35,179.34,172.32,175.73,183.87,572.03,734.23,556.62,409.79,409.8,352.57,336.24,314.22,269.35,341.58,3.93,0.63,2013-01-14 20:10:00,50.0,True
2013-01-14 22:00:00,3203.45,2.51,2.65,82.58,16432.79,1.41,0.52,0.9,1.1,1106.45,20.58,7.41,172.75,162.35,167.32,174.35,628.96,777.26,636.84,417.54,403.12,350.41,359.0,316.14,287.56,410.02,3.95,0.6,2013-01-14 21:40:00,20.0,True
2013-01-14 23:00:00,3256.06,2.52,2.64,82.67,16493.07,1.42,0.51,0.91,1.1,1108.68,20.67,6.96,177.76,166.25,172.0,174.59,642.24,846.54,691.95,416.92,423.71,369.33,371.2,312.09,285.28,421.49,3.98,0.73,2013-01-14 23:00:00,0.0,True
2013-01-15 00:00:00,3269.39,2.55,2.62,82.85,16328.41,1.45,0.54,0.92,1.1,1111.57,20.84,6.68,168.9,170.45,171.12,177.52,610.08,811.25,642.49,427.29,420.54,380.7,371.73,325.35,289.32,404.02,3.93,0.73,2013-01-14 23:00:00,60.0,True
2013-01-15 01:00:00,3238.93,2.56,2.64,83.25,16740.18,1.46,0.52,0.94,1.1,1111.12,20.9,6.69,161.61,165.53,166.4,176.0,591.42,809.03,619.21,426.82,415.05,366.77,374.44,316.77,285.5,379.39,3.87,0.69,2013-01-15 00:20:00,40.0,True
2013-01-15 02:00:00,3312.15,2.53,2.6,83.92,16905.43,1.43,0.5,0.93,1.1,1109.93,20.69,6.73,160.33,168.55,174.13,171.83,577.24,790.5,588.56,435.37,411.86,376.86,387.02,320.78,293.85,384.62,3.96,0.62,2013-01-15 01:50:00,10.0,True
2013-01-15 03:00:00,3372.69,2.61,2.73,86.62,18612.47,1.41,0.51,0.9,1.2,1109.26,21.23,6.51,148.0,144.3,142.3,150.25,611.57,805.97,587.68,413.65,407.49,365.59,356.2,307.17,284.21,391.38,3.87,0.62,2013-01-15 01:50:00,70.0,True
2013-01-15 04:00:00,3354.5,2.64,2.76,87.79,18936.88,1.44,0.53,0.91,1.2,1108.79,21.43,6.47,135.02,135.74,132.72,141.58,628.39,800.52,642.26,377.52,395.8,334.42,320.79,274.23,249.25,369.97,3.45,0.56,2013-01-15 03:40:00,20.0,True
2013-01-15 05:00:00,3385.97,2.68,2.81,87.92,18145.51,1.44,0.51,0.93,1.24,1095.73,21.45,6.41,135.2,136.91,133.95,143.11,548.25,711.36,628.24,393.15,396.67,341.99,320.28,265.06,233.66,333.88,3.8,0.56,2013-01-15 03:40:00,80.0,True
2013-01-15 06:00:00,3400.67,2.79,2.91,91.22,19757.67,1.49,0.52,0.98,1.3,1111.34,21.78,6.18,137.61,144.05,141.12,148.94,582.11,732.73,614.59,428.88,406.82,350.68,338.18,286.24,252.79,317.71,3.82,0.54,2013-01-15 05:15:00,45.0,True
2013-01-15 07:00:00,3409.26,2.74,2.88,89.8,19329.23,1.44,0.51,0.93,1.3,1109.73,21.87,6.2,141.61,145.33,138.52,144.65,520.65,720.38,556.46,418.46,408.94,344.05,338.04,275.56,256.62,318.22,3.87,0.51,2013-01-15 06:50:00,10.0,True
2013-01-15 08:00:00,2931.66,2.08,2.23,88.29,5713.51,1.19,0.47,0.72,0.89,1078.82,21.53,2.31,130.0,137.59,131.34,129.05,477.26,679.58,466.13,398.26,398.62,316.58,315.49,261.48,239.54,294.82,3.84,0.51,2013-01-15 06:50:00,70.0,True
2013-01-15 09:00:00,16.33,0.02,0.43,66.13,0.0,0.01,0.0,0.01,0.0,1143.13,22.23,6.19,109.69,132.91,148.89,113.49,380.56,521.0,358.03,310.74,370.61,282.41,277.33,226.84,211.85,240.12,0.0,0.46,2013-01-15 09:00:00,0.0,True
2013-01-15 10:00:00,0.01,0.01,0.43,59.36,0.0,0.0,-0.01,0.01,0.0,1001.7,22.53,7.01,96.33,137.62,138.18,97.28,343.18,493.13,356.22,255.56,348.66,274.36,261.62,218.34,195.92,231.39,0.0,0.46,2013-01-15 09:00:00,60.0,True
2013-01-15 11:00:00,0.0,0.01,0.43,59.64,0.0,0.0,-0.01,0.01,0.0,931.81,22.41,7.0,90.11,130.97,130.56,91.28,308.18,474.68,367.53,220.7,337.31,274.48,258.77,217.03,190.72,234.83,0.0,0.46,2013-01-15 09:00:00,120.0,True
2013-01-15 12:00:00,0.17,0.01,0.43,59.92,0.0,0.0,-0.01,0.01,0.0,884.51,22.5,7.08,86.45,125.95,123.11,87.64,308.02,467.84,378.87,199.11,328.44,273.03,256.73,218.6,192.17,252.3,0.0,0.46,2013-01-15 09:00:00,180.0,True
2013-01-15 13:00:00,0.38,0.01,0.43,59.76,0.0,0.0,-0.01,0.01,0.0,851.5,22.28,6.76,84.85,122.2,118.1,86.24,302.53,467.89,388.26,182.57,323.28,273.6,256.74,220.24,198.83,270.93,0.0,,,,False
2013-01-15 14:00:00,1.13,0.01,0.43,57.43,0.0,0.0,-0.01,0.02,0.0,824.77,22.23,6.8,82.55,117.11,113.87,84.22,289.77,464.64,392.71,171.78,321.49,276.35,258.35,223.17,200.43,285.25,0.0,,,,False
2013-01-15 15:00:00,2.55,0.01,0.43,57.36,0.0,0.0,-0.01,0.02,0.0,801.73,22.44,6.7,80.37,113.56,108.3,81.94,292.44,458.1,389.19,165.5,320.35,278.08,260.19,225.84,193.94,293.97,0.0,,,,False
2013-01-15 16:00:00,1.94,0.01,0.44,59.47,0.0,0.0,-0.01,0.02,0.0,781.1,22.6,6.33,79.11,109.62,106.35,80.2,291.5,447.03,379.35,160.32,318.19,277.62,261.0,227.66,185.34,296.71,0.0,,,,False
2013-01-15 17:00:00,0.86,0.01,0.44,60.75,0.0,0.0,-0.01,0.02,0.0,762.65,22.55,6.4,77.73,105.71,104.35,78.89,283.8,433.65,367.6,157.72,316.52,277.27,261.59,228.17,178.8,292.41,0.0,,,,False
2013-01-15 18:00:00,0.3,0.01,0.44,61.69,0.0,0.0,-0.02,0.02,0.0,745.6,22.54,6.43,77.22,102.5,104.45,78.12,274.86,422.65,355.4,153.48,315.2,277.15,261.4,227.35,173.03,282.92,0.0,,,,False
2013-01-15 19:00:00,1939.02,1.2,1.29,69.19,0.0,0.71,0.18,0.53,0.48,923.82,19.61,2.76,216.77,192.14,229.32,200.66,324.7,466.62,371.48,177.17,320.01,289.79,267.63,226.67,181.0,296.81,3.84,,,,False
2013-01-15 20:00:00,3570.87,2.62,2.68,88.72,14736.3,1.3,0.47,0.83,1.31,1034.38,19.67,6.99,147.42,166.77,155.49,152.27,589.68,742.8,523.26,384.97,363.37,375.33,359.95,374.99,351.16,480.24,3.89,,,,False
2013-01-15 21:00:00,3520.3,2.78,2.85,94.75,14741.2,1.42,0.57,0.85,1.36,1065.21,20.74,7.18,118.5,119.93,122.88,124.59,589.46,703.3,550.19,419.75,390.39,362.44,341.18,363.57,282.15,411.47,3.87,,,,False
2013-01-15 22:00:00,3480.1,2.79,2.91,96.18,16188.67,1.42,0.6,0.82,1.37,1031.51,20.99,7.27,137.7,136.99,142.82,138.62,631.38,756.96,646.18,439.62,402.75,394.33,349.2,338.01,306.18,418.74,3.87,0.49,2013-01-15 21:25:00,35.0,True
2013-01-15 23:00:00,3521.3,2.83,2.92,95.69,16721.29,1.45,0.63,0.82,1.38,1041.19,21.42,6.57,137.97,147.16,147.89,138.84,613.22,755.17,694.0,497.21,408.31,407.54,347.83,321.51,333.86,423.25,3.86,0.49,2013-01-15 21:25:00,95.0,True
2013-01-16 00:00:00,3504.11,2.83,2.9,96.74,16678.79,1.45,0.6,0.85,1.38,1049.79,21.58,6.05,159.08,152.7,164.25,154.54,579.19,761.94,696.02,453.51,419.3,370.84,346.74,298.8,294.16,403.08,3.82,0.49,2013-01-15 23:35:00,25.0,True
2013-01-16 01:00:00,3501.48,2.83,2.89,94.5,16379.11,1.46,0.6,0.86,1.37,1060.13,21.73,5.98,136.67,142.69,139.67,138.79,629.89,775.11,670.37,446.32,413.61,371.81,350.31,295.46,279.54,375.48,3.82,0.49,2013-01-15 23:35:00,85.0,True
2013-01-16 02:00:00,3552.2,2.76,2.83,94.51,16403.9,1.37,0.56,0.81,1.38,1068.73,21.42,6.35,137.4,140.69,143.46,133.46,551.71,746.19,585.52,432.48,409.16,333.28,334.76,273.51,250.71,327.21,3.85,0.55,2013-01-16 01:25:00,35.0,True
2013-01-16 03:00:00,3577.45,2.74,2.83,94.85,16464.37,1.36,0.56,0.8,1.38,1080.42,21.08,6.7,167.84,156.35,163.12,152.35,496.27,743.51,574.8,415.98,402.54,325.42,329.38,254.79,248.07,304.68,3.89,0.55,2013-01-16 01:25:00,95.0,True
2013-01-16 04:00:00,3568.86,2.76,2.85,94.87,15875.14,1.43,0.56,0.87,1.33,1098.58,20.88,6.85,138.46,144.92,138.92,137.6,462.67,706.83,551.57,404.96,397.74,336.72,320.62,248.64,250.17,287.75,3.94,0.41,2013-01-16 03:10:00,50.0,True
2013-01-16 05:00:00,3407.48,2.75,2.84,92.65,14433.65,1.45,0.63,0.82,1.3,1101.81,20.92,7.32,141.85,140.18,144.05,134.23,517.62,739.3,631.23,421.73,381.35,401.15,351.54,290.09,244.96,362.86,3.94,0.41,2013-01-16 04:30:00,30.0,True
2013-01-16 06:00:00,3356.51,2.69,2.76,90.05,14736.8,1.39,0.57,0.82,1.3,1100.87,20.67,7.64,161.93,153.75,151.76,148.72,521.86,784.28,636.01,442.83,379.88,403.5,343.28,283.58,258.6,330.11,3.93,0.41,2013-01-16 04:30:00,90.0,True
2013-01-16 07:00:00,3484.83,2.72,2.79,92.04,14737.92,1.41,0.53,0.89,1.3,1099.78,20.4,7.47,172.05,163.57,163.22,165.79,513.79,788.23,622.56,442.7,386.64,373.43,321.06,265.94,251.83,339.11,3.96,0.4,2013-01-16 06:20:00,40.0,True
2013-01-16 08:00:00,3536.45,2.77,2.84,92.32,15246.85,1.47,0.52,0.94,1.3,1105.39,20.55,7.2,158.11,154.14,152.74,153.42,537.82,807.31,646.08,440.32,399.39,388.42,337.62,277.08,266.12,335.96,3.85,0.38,2013-01-16 07:55:00,5.0,True
2013-01-16 09:00:00,3537.3,2.74,2.83,92.17,14677.4,1.44,0.51,0.93,1.3,1111.01,20.52,7.13,161.74,157.42,155.97,160.53,558.55,810.65,700.57,474.69,418.44,396.4,360.69,314.27,292.29,375.5,3.93,0.38,2013-01-16 07:55:00,65.0,True
