text,scenario_id,standard_name,relevance,role,unit,source,group_id,split,source_id,source_url
DCS_02_zone_3_temp_PV_11,steel_reheating_furnace,furnace_zone3_temp,required,controlled,degC,web_approved:steel_furnace_mpc_2023:web_vendor_tag,b7671d67478a6c0c,external_train,steel_furnace_mpc_2023,https://pmc.ncbi.nlm.nih.gov/articles/PMC10141550/
Unit3.zone_3_temp.AI,steel_reheating_furnace,furnace_zone3_temp,required,controlled,degC,web_approved:steel_furnace_mpc_2023:web_channel_tag,b7671d67478a6c0c,external_train,steel_furnace_mpc_2023,https://pmc.ncbi.nlm.nih.gov/articles/PMC10141550/
zone 3 temp[degC],steel_reheating_furnace,furnace_zone3_temp,required,controlled,degC,web_approved:steel_furnace_mpc_2023:web_unit_bracket,b7671d67478a6c0c,external_train,steel_furnace_mpc_2023,https://pmc.ncbi.nlm.nih.gov/articles/PMC10141550/
Z3 furnace temp,steel_reheating_furnace,furnace_zone3_temp,required,controlled,degC,web_approved:steel_furnace_mpc_2023:web_phrase,1a99dd18e4d8ce71,external_train,steel_furnace_mpc_2023,https://pmc.ncbi.nlm.nih.gov/articles/PMC10141550/
Z3_furnace_temp,steel_reheating_furnace,furnace_zone3_temp,required,controlled,degC,web_approved:steel_furnace_mpc_2023:web_normalized,1a99dd18e4d8ce71,external_train,steel_furnace_mpc_2023,https://pmc.ncbi.nlm.nih.gov/articles/PMC10141550/
Z3_FURNACE_TEMP,steel_reheating_furnace,furnace_zone3_temp,required,controlled,degC,web_approved:steel_furnace_mpc_2023:web_uppercase,1a99dd18e4d8ce71,external_train,steel_furnace_mpc_2023,https://pmc.ncbi.nlm.nih.gov/articles/PMC10141550/
Z3furnacetemp,steel_reheating_furnace,furnace_zone3_temp,required,controlled,degC,web_approved:steel_furnace_mpc_2023:web_compact,1a99dd18e4d8ce71,external_train,steel_furnace_mpc_2023,https://pmc.ncbi.nlm.nih.gov/articles/PMC10141550/
DCS_02_Z3_furnace_temp_PV_11,steel_reheating_furnace,furnace_zone3_temp,required,controlled,degC,web_approved:steel_furnace_mpc_2023:web_vendor_tag,1a99dd18e4d8ce71,external_train,steel_furnace_mpc_2023,https://pmc.ncbi.nlm.nih.gov/articles/PMC10141550/
Unit3.Z3_furnace_temp.AI,steel_reheating_furnace,furnace_zone3_temp,required,controlled,degC,web_approved:steel_furnace_mpc_2023:web_channel_tag,1a99dd18e4d8ce71,external_train,steel_furnace_mpc_2023,https://pmc.ncbi.nlm.nih.gov/articles/PMC10141550/
Z3 furnace temp[degC],steel_reheating_furnace,furnace_zone3_temp,required,controlled,degC,web_approved:steel_furnace_mpc_2023:web_unit_bracket,1a99dd18e4d8ce71,external_train,steel_furnace_mpc_2023,https://pmc.ncbi.nlm.nih.gov/articles/PMC10141550/
第三段炉温,steel_reheating_furnace,furnace_zone3_temp,required,controlled,degC,web_approved:steel_furnace_monitoring_2025:web_phrase,a066363992273a31,external_train,steel_furnace_monitoring_2025,https://pmc.ncbi.nlm.nih.gov/articles/PMC11983217/
第三段炉温,steel_reheating_furnace,furnace_zone3_temp,required,controlled,degC,web_approved:steel_furnace_monitoring_2025:web_normalized,a066363992273a31,external_train,steel_furnace_monitoring_2025,https://pmc.ncbi.nlm.nih.gov/articles/PMC11983217/
第三段炉温,steel_reheating_furnace,furnace_zone3_temp,required,controlled,degC,web_approved:steel_furnace_monitoring_2025:web_uppercase,a066363992273a31,external_train,steel_furnace_monitoring_2025,https://pmc.ncbi.nlm.nih.gov/articles/PMC11983217/
第三段炉温,steel_reheating_furnace,furnace_zone3_temp,required,controlled,degC,web_approved:steel_furnace_monitoring_2025:web_compact,a066363992273a31,external_train,steel_furnace_monitoring_2025,https://pmc.ncbi.nlm.nih.gov/articles/PMC11983217/
DCS_02_第三段炉温_PV_11,steel_reheating_furnace,furnace_zone3_temp,required,controlled,degC,web_approved:steel_furnace_monitoring_2025:web_vendor_tag,a066363992273a31,external_train,steel_furnace_monitoring_2025,https://pmc.ncbi.nlm.nih.gov/articles/PMC11983217/
Unit3.第三段炉温.AI,steel_reheating_furnace,furnace_zone3_temp,required,controlled,degC,web_approved:steel_furnace_monitoring_2025:web_channel_tag,a066363992273a31,external_train,steel_furnace_monitoring_2025,https://pmc.ncbi.nlm.nih.gov/articles/PMC11983217/
第三段炉温[degC],steel_reheating_furnace,furnace_zone3_temp,required,controlled,degC,web_approved:steel_furnace_monitoring_2025:web_unit_bracket,a066363992273a31,external_train,steel_furnace_monitoring_2025,https://pmc.ncbi.nlm.nih.gov/articles/PMC11983217/
均热段温度测点,steel_reheating_furnace,furnace_zone3_temp,required,controlled,degC,web_approved:steel_furnace_monitoring_2025:web_phrase,fc235d6d5dd291d0,external_train,steel_furnace_monitoring_2025,https://pmc.ncbi.nlm.nih.gov/articles/PMC11983217/
均热段温度测点,steel_reheating_furnace,furnace_zone3_temp,required,controlled,degC,web_approved:steel_furnace_monitoring_2025:web_normalized,fc235d6d5dd291d0,external_train,steel_furnace_monitoring_2025,https://pmc.ncbi.nlm.nih.gov/articles/PMC11983217/
均热段温度测点,steel_reheating_furnace,furnace_zone3_temp,required,controlled,degC,web_approved:steel_furnace_monitoring_2025:web_uppercase,fc235d6d5dd291d0,external_train,steel_furnace_monitoring_2025,https://pmc.ncbi.nlm.nih.gov/articles/PMC11983217/
均热段温度测点,steel_reheating_furnace,furnace_zone3_temp,required,controlled,degC,web_approved:steel_furnace_monitoring_2025:web_compact,fc235d6d5dd291d0,external_train,steel_furnace_monitoring_2025,https://pmc.ncbi.nlm.nih.gov/articles/PMC11983217/
DCS_02_均热段温度测点_PV_11,steel_reheating_furnace,furnace_zone3_temp,required,controlled,degC,web_approved:steel_furnace_monitoring_2025:web_vendor_tag,fc235d6d5dd291d0,external_train,steel_furnace_monitoring_2025,https://pmc.ncbi.nlm.nih.gov/articles/PMC11983217/
Unit3.均热段温度测点.AI,steel_reheating_furnace,furnace_zone3_temp,required,controlled,degC,web_approved:steel_furnace_monitoring_2025:web_channel_tag,fc235d6d5dd291d0,external_train,steel_furnace_monitoring_2025,https://pmc.ncbi.nlm.nih.gov/articles/PMC11983217/
均热段温度测点[degC],steel_reheating_furnace,furnace_zone3_temp,required,controlled,degC,web_approved:steel_furnace_monitoring_2025:web_unit_bracket,fc235d6d5dd291d0,external_train,steel_furnace_monitoring_2025,https://pmc.ncbi.nlm.nih.gov/articles/PMC11983217/
distillation tower pressure,distillation_column,column_pressure,useful,state,Pa,web_approved:distillation_hssed_2025:web_phrase,010eaf97bb9e94be,external_train,distillation_hssed_2025,https://www.sciencedirect.com/science/article/pii/S0957582025011516
distillation_tower_pressure,distillation_column,column_pressure,useful,state,Pa,web_approved:distillation_hssed_2025:web_normalized,010eaf97bb9e94be,external_train,distillation_hssed_2025,https://www.sciencedirect.com/science/article/pii/S0957582025011516
DISTILLATION_TOWER_PRESSURE,distillation_column,column_pressure,useful,state,Pa,web_approved:distillation_hssed_2025:web_uppercase,010eaf97bb9e94be,external_train,distillation_hssed_2025,https://www.sciencedirect.com/science/article/pii/S0957582025011516
distillationtowerpressure,distillation_column,column_pressure,useful,state,Pa,web_approved:distillation_hssed_2025:web_compact,010eaf97bb9e94be,external_train,distillation_hssed_2025,https://www.sciencedirect.com/science/article/pii/S0957582025011516
DCS_02_distillation_tower_pressure_PV_11,distillation_column,column_pressure,useful,state,Pa,web_approved:distillation_hssed_2025:web_vendor_tag,010eaf97bb9e94be,external_train,distillation_hssed_2025,https://www.sciencedirect.com/science/article/pii/S0957582025011516
Unit3.distillation_tower_pressure.AI,distillation_column,column_pressure,useful,state,Pa,web_approved:distillation_hssed_2025:web_channel_tag,010eaf97bb9e94be,external_train,distillation_hssed_2025,https://www.sciencedirect.com/science/article/pii/S0957582025011516
distillation tower pressure[Pa],distillation_column,column_pressure,useful,state,Pa,web_approved:distillation_hssed_2025:web_unit_bracket,010eaf97bb9e94be,external_train,distillation_hssed_2025,https://www.sciencedirect.com/science/article/pii/S0957582025011516
tower pressure PV,distillation_column,column_pressure,useful,state,Pa,web_approved:distillation_hssed_2025:web_phrase,671a1af78541c660,external_train,distillation_hssed_2025,https://www.sciencedirect.com/science/article/pii/S0957582025011516
tower_pressure_PV,distillation_column,column_pressure,useful,state,Pa,web_approved:distillation_hssed_2025:web_normalized,671a1af78541c660,external_train,distillation_hssed_2025,https://www.sciencedirect.com/science/article/pii/S0957582025011516
TOWER_PRESSURE_PV,distillation_column,column_pressure,useful,state,Pa,web_approved:distillation_hssed_2025:web_uppercase,671a1af78541c660,external_train,distillation_hssed_2025,https://www.sciencedirect.com/science/article/pii/S0957582025011516
towerpressurePV,distillation_column,column_pressure,useful,state,Pa,web_approved:distillation_hssed_2025:web_compact,671a1af78541c660,external_train,distillation_hssed_2025,https://www.sciencedirect.com/science/article/pii/S0957582025011516
DCS_02_tower_pressure_PV_PV_11,distillation_column,column_pressure,useful,state,Pa,web_approved:distillation_hssed_2025:web_vendor_tag,671a1af78541c660,external_train,distillation_hssed_2025,https://www.sciencedirect.com/science/article/pii/S0957582025011516
Unit3.tower_pressure_PV.AI,distillation_column,column_pressure,useful,state,Pa,web_approved:distillation_hssed_2025:web_channel_tag,671a1af78541c660,external_train,distillation_hssed_2025,https://www.sciencedirect.com/science/article/pii/S0957582025011516
tower pressure PV[Pa],distillation_column,column_pressure,useful,state,Pa,web_approved:distillation_hssed_2025:web_unit_bracket,671a1af78541c660,external_train,distillation_hssed_2025,https://www.sciencedirect.com/science/article/pii/S0957582025011516
overhead column pressure,distillation_column,column_pressure,useful,state,Pa,web_approved:distillation_hssed_2025:web_phrase,93ed9b1a4789652b,external_train,distillation_hssed_2025,https://www.sciencedirect.com/science/article/pii/S0957582025011516
overhead_column_pressure,distillation_column,column_pressure,useful,state,Pa,web_approved:distillation_hssed_2025:web_normalized,93ed9b1a4789652b,external_train,distillation_hssed_2025,https://www.sciencedirect.com/science/article/pii/S0957582025011516
OVERHEAD_COLUMN_PRESSURE,distillation_column,column_pressure,useful,state,Pa,web_approved:distillation_hssed_2025:web_uppercase,93ed9b1a4789652b,external_train,distillation_hssed_2025,https://www.sciencedirect.com/science/article/pii/S0957582025011516
overheadcolumnpressure,distillation_column,column_pressure,useful,state,Pa,web_approved:distillation_hssed_2025:web_compact,93ed9b1a4789652b,external_train,distillation_hssed_2025,https://www.sciencedirect.com/science/article/pii/S0957582025011516
DCS_02_overhead_column_pressure_PV_11,distillation_column,column_pressure,useful,state,Pa,web_approved:distillation_hssed_2025:web_vendor_tag,93ed9b1a4789652b,external_train,distillation_hssed_2025,https://www.sciencedirect.com/science/article/pii/S0957582025011516
Unit3.overhead_column_pressure.AI,distillation_column,column_pressure,useful,state,Pa,web_approved:distillation_hssed_2025:web_channel_tag,93ed9b1a4789652b,external_train,distillation_hssed_2025,https://www.sciencedirect.com/science/article/pii/S0957582025011516
overhead column pressure[Pa],distillation_column,column_pressure,useful,state,Pa,web_approved:distillation_hssed_2025:web_unit_bracket,93ed9b1a4789652b,external_train,distillation_hssed_2025,https://www.sciencedirect.com/science/article/pii/S0957582025011516
精馏塔操作压力,distillation_column,column_pressure,useful,state,Pa,web_approved:distillation_hssed_2025:web_phrase,215c73e3d17dba1a,external_train,distillation_hssed_2025,https://www.sciencedirect.com/science/article/pii/S0957582025011516
精馏塔操作压力,distillation_column,column_pressure,useful,state,Pa,web_approved:distillation_hssed_2025:web_normalized,215c73e3d17dba1a,external_train,distillation_hssed_2025,https://www.sciencedirect.com/science/article/pii/S0957582025011516
精馏塔操作压力,distillation_column,column_pressure,useful,state,Pa,web_approved:distillation_hssed_2025:web_uppercase,215c73e3d17dba1a,external_train,distillation_hssed_2025,https://www.sciencedirect.com/science/article/pii/S0957582025011516
精馏塔操作压力,distillation_column,column_pressure,useful,state,Pa,web_approved:distillation_hssed_2025:web_compact,215c73e3d17dba1a,external_train,distillation_hssed_2025,https://www.sciencedirect.com/science/article/pii/S0957582025011516
DCS_02_精馏塔操作压力_PV_11,distillation_column,column_pressure,useful,state,Pa,web_approved:distillation_hssed_2025:web_vendor_tag,215c73e3d17dba1a,external_train,distillation_hssed_2025,https://www.sciencedirect.com/science/article/pii/S0957582025011516
Unit3.精馏塔操作压力.AI,distillation_column,column_pressure,useful,state,Pa,web_approved:distillation_hssed_2025:web_channel_tag,215c73e3d17dba1a,external_train,distillation_hssed_2025,https://www.sciencedirect.com/science/article/pii/S0957582025011516
精馏塔操作压力[Pa],distillation_column,column_pressure,useful,state,Pa,web_approved:distillation_hssed_2025:web_unit_bracket,215c73e3d17dba1a,external_train,distillation_hssed_2025,https://www.sciencedirect.com/science/article/pii/S0957582025011516
SA flow rate,thermal_power_boiler,secondary_air_flow,useful,manipulated,Nm3/h,web_approved:boiler_airflow_2024:web_phrase,fc055e06e4015099,external_train,boiler_airflow_2024,https://www.mdpi.com/2227-9717/12/12/2823
SA_flow_rate,thermal_power_boiler,secondary_air_flow,useful,manipulated,Nm3/h,web_approved:boiler_airflow_2024:web_normalized,fc055e06e4015099,external_train,boiler_airflow_2024,https://www.mdpi.com/2227-9717/12/12/2823
SA_FLOW_RATE,thermal_power_boiler,secondary_air_flow,useful,manipulated,Nm3/h,web_approved:boiler_airflow_2024:web_uppercase,fc055e06e4015099,external_train,boiler_airflow_2024,https://www.mdpi.com/2227-9717/12/12/2823
SAflowrate,thermal_power_boiler,secondary_air_flow,useful,manipulated,Nm3/h,web_approved:boiler_airflow_2024:web_compact,fc055e06e4015099,external_train,boiler_airflow_2024,https://www.mdpi.com/2227-9717/12/12/2823
DCS_02_SA_flow_rate_SP_11,thermal_power_boiler,secondary_air_flow,useful,manipulated,Nm3/h,web_approved:boiler_airflow_2024:web_vendor_tag,fc055e06e4015099,external_train,boiler_airflow_2024,https://www.mdpi.com/2227-9717/12/12/2823
Unit3.SA_flow_rate.AI,thermal_power_boiler,secondary_air_flow,useful,manipulated,Nm3/h,web_approved:boiler_airflow_2024:web_channel_tag,fc055e06e4015099,external_train,boiler_airflow_2024,https://www.mdpi.com/2227-9717/12/12/2823
SA flow rate[Nm3/h],thermal_power_boiler,secondary_air_flow,useful,manipulated,Nm3/h,web_approved:boiler_airflow_2024:web_unit_bracket,fc055e06e4015099,external_train,boiler_airflow_2024,https://www.mdpi.com/2227-9717/12/12/2823
SA flow meter,thermal_power_boiler,secondary_air_flow,useful,manipulated,Nm3/h,web_approved:boiler_airflow_2024:web_phrase,95127c33326fb12a,external_train,boiler_airflow_2024,https://www.mdpi.com/2227-9717/12/12/2823
SA_flow_meter,thermal_power_boiler,secondary_air_flow,useful,manipulated,Nm3/h,web_approved:boiler_airflow_2024:web_normalized,95127c33326fb12a,external_train,boiler_airflow_2024,https://www.mdpi.com/2227-9717/12/12/2823
SA_FLOW_METER,thermal_power_boiler,secondary_air_flow,useful,manipulated,Nm3/h,web_approved:boiler_airflow_2024:web_uppercase,95127c33326fb12a,external_train,boiler_airflow_2024,https://www.mdpi.com/2227-9717/12/12/2823
SAflowmeter,thermal_power_boiler,secondary_air_flow,useful,manipulated,Nm3/h,web_approved:boiler_airflow_2024:web_compact,95127c33326fb12a,external_train,boiler_airflow_2024,https://www.mdpi.com/2227-9717/12/12/2823
DCS_02_SA_flow_meter_SP_11,thermal_power_boiler,secondary_air_flow,useful,manipulated,Nm3/h,web_approved:boiler_airflow_2024:web_vendor_tag,95127c33326fb12a,external_train,boiler_airflow_2024,https://www.mdpi.com/2227-9717/12/12/2823
Unit3.SA_flow_meter.AI,thermal_power_boiler,secondary_air_flow,useful,manipulated,Nm3/h,web_approved:boiler_airflow_2024:web_channel_tag,95127c33326fb12a,external_train,boiler_airflow_2024,https://www.mdpi.com/2227-9717/12/12/2823
SA flow meter[Nm3/h],thermal_power_boiler,secondary_air_flow,useful,manipulated,Nm3/h,web_approved:boiler_airflow_2024:web_unit_bracket,95127c33326fb12a,external_train,boiler_airflow_2024,https://www.mdpi.com/2227-9717/12/12/2823
secondary air flow PV,thermal_power_boiler,secondary_air_flow,useful,manipulated,Nm3/h,web_approved:boiler_airflow_2024:web_phrase,8c0626a5ef627e40,external_train,boiler_airflow_2024,https://www.mdpi.com/2227-9717/12/12/2823
secondary_air_flow_PV,thermal_power_boiler,secondary_air_flow,useful,manipulated,Nm3/h,web_approved:boiler_airflow_2024:web_normalized,8c0626a5ef627e40,external_train,boiler_airflow_2024,https://www.mdpi.com/2227-9717/12/12/2823
SECONDARY_AIR_FLOW_PV,thermal_power_boiler,secondary_air_flow,useful,manipulated,Nm3/h,web_approved:boiler_airflow_2024:web_uppercase,8c0626a5ef627e40,external_train,boiler_airflow_2024,https://www.mdpi.com/2227-9717/12/12/2823
secondaryairflowPV,thermal_power_boiler,secondary_air_flow,useful,manipulated,Nm3/h,web_approved:boiler_airflow_2024:web_compact,8c0626a5ef627e40,external_train,boiler_airflow_2024,https://www.mdpi.com/2227-9717/12/12/2823
DCS_02_secondary_air_flow_PV_SP_11,thermal_power_boiler,secondary_air_flow,useful,manipulated,Nm3/h,web_approved:boiler_airflow_2024:web_vendor_tag,8c0626a5ef627e40,external_train,boiler_airflow_2024,https://www.mdpi.com/2227-9717/12/12/2823
Unit3.secondary_air_flow_PV.AI,thermal_power_boiler,secondary_air_flow,useful,manipulated,Nm3/h,web_approved:boiler_airflow_2024:web_channel_tag,8c0626a5ef627e40,external_train,boiler_airflow_2024,https://www.mdpi.com/2227-9717/12/12/2823
secondary air flow PV[Nm3/h],thermal_power_boiler,secondary_air_flow,useful,manipulated,Nm3/h,web_approved:boiler_airflow_2024:web_unit_bracket,8c0626a5ef627e40,external_train,boiler_airflow_2024,https://www.mdpi.com/2227-9717/12/12/2823
二次风量测点,thermal_power_boiler,secondary_air_flow,useful,manipulated,Nm3/h,web_approved:boiler_airflow_2024:web_phrase,67c2e8928a1cf985,external_train,boiler_airflow_2024,https://www.mdpi.com/2227-9717/12/12/2823
二次风量测点,thermal_power_boiler,secondary_air_flow,useful,manipulated,Nm3/h,web_approved:boiler_airflow_2024:web_normalized,67c2e8928a1cf985,external_train,boiler_airflow_2024,https://www.mdpi.com/2227-9717/12/12/2823
二次风量测点,thermal_power_boiler,secondary_air_flow,useful,manipulated,Nm3/h,web_approved:boiler_airflow_2024:web_uppercase,67c2e8928a1cf985,external_train,boiler_airflow_2024,https://www.mdpi.com/2227-9717/12/12/2823
二次风量测点,thermal_power_boiler,secondary_air_flow,useful,manipulated,Nm3/h,web_approved:boiler_airflow_2024:web_compact,67c2e8928a1cf985,external_train,boiler_airflow_2024,https://www.mdpi.com/2227-9717/12/12/2823
DCS_02_二次风量测点_SP_11,thermal_power_boiler,secondary_air_flow,useful,manipulated,Nm3/h,web_approved:boiler_airflow_2024:web_vendor_tag,67c2e8928a1cf985,external_train,boiler_airflow_2024,https://www.mdpi.com/2227-9717/12/12/2823
Unit3.二次风量测点.AI,thermal_power_boiler,secondary_air_flow,useful,manipulated,Nm3/h,web_approved:boiler_airflow_2024:web_channel_tag,67c2e8928a1cf985,external_train,boiler_airflow_2024,https://www.mdpi.com/2227-9717/12/12/2823
二次风量测点[Nm3/h],thermal_power_boiler,secondary_air_flow,useful,manipulated,Nm3/h,web_approved:boiler_airflow_2024:web_unit_bracket,67c2e8928a1cf985,external_train,boiler_airflow_2024,https://www.mdpi.com/2227-9717/12/12/2823
PA flow rate,thermal_power_boiler,primary_air_flow,useful,manipulated,Nm3/h,web_approved:boiler_airflow_2024:web_phrase,c41f083f13c4fbc8,external_train,boiler_airflow_2024,https://www.mdpi.com/2227-9717/12/12/2823
PA_flow_rate,thermal_power_boiler,primary_air_flow,useful,manipulated,Nm3/h,web_approved:boiler_airflow_2024:web_normalized,c41f083f13c4fbc8,external_train,boiler_airflow_2024,https://www.mdpi.com/2227-9717/12/12/2823
PA_FLOW_RATE,thermal_power_boiler,primary_air_flow,useful,manipulated,Nm3/h,web_approved:boiler_airflow_2024:web_uppercase,c41f083f13c4fbc8,external_train,boiler_airflow_2024,https://www.mdpi.com/2227-9717/12/12/2823
PAflowrate,thermal_power_boiler,primary_air_flow,useful,manipulated,Nm3/h,web_approved:boiler_airflow_2024:web_compact,c41f083f13c4fbc8,external_train,boiler_airflow_2024,https://www.mdpi.com/2227-9717/12/12/2823
DCS_02_PA_flow_rate_SP_11,thermal_power_boiler,primary_air_flow,useful,manipulated,Nm3/h,web_approved:boiler_airflow_2024:web_vendor_tag,c41f083f13c4fbc8,external_train,boiler_airflow_2024,https://www.mdpi.com/2227-9717/12/12/2823
Unit3.PA_flow_rate.AI,thermal_power_boiler,primary_air_flow,useful,manipulated,Nm3/h,web_approved:boiler_airflow_2024:web_channel_tag,c41f083f13c4fbc8,external_train,boiler_airflow_2024,https://www.mdpi.com/2227-9717/12/12/2823
PA flow rate[Nm3/h],thermal_power_boiler,primary_air_flow,useful,manipulated,Nm3/h,web_approved:boiler_airflow_2024:web_unit_bracket,c41f083f13c4fbc8,external_train,boiler_airflow_2024,https://www.mdpi.com/2227-9717/12/12/2823
primary air flow PV,thermal_power_boiler,primary_air_flow,useful,manipulated,Nm3/h,web_approved:boiler_airflow_2024:web_phrase,a8075bd710ae29fd,external_train,boiler_airflow_2024,https://www.mdpi.com/2227-9717/12/12/2823
primary_air_flow_PV,thermal_power_boiler,primary_air_flow,useful,manipulated,Nm3/h,web_approved:boiler_airflow_2024:web_normalized,a8075bd710ae29fd,external_train,boiler_airflow_2024,https://www.mdpi.com/2227-9717/12/12/2823
PRIMARY_AIR_FLOW_PV,thermal_power_boiler,primary_air_flow,useful,manipulated,Nm3/h,web_approved:boiler_airflow_2024:web_uppercase,a8075bd710ae29fd,external_train,boiler_airflow_2024,https://www.mdpi.com/2227-9717/12/12/2823
primaryairflowPV,thermal_power_boiler,primary_air_flow,useful,manipulated,Nm3/h,web_approved:boiler_airflow_2024:web_compact,a8075bd710ae29fd,external_train,boiler_airflow_2024,https://www.mdpi.com/2227-9717/12/12/2823
DCS_02_primary_air_flow_PV_SP_11,thermal_power_boiler,primary_air_flow,useful,manipulated,Nm3/h,web_approved:boiler_airflow_2024:web_vendor_tag,a8075bd710ae29fd,external_train,boiler_airflow_2024,https://www.mdpi.com/2227-9717/12/12/2823
Unit3.primary_air_flow_PV.AI,thermal_power_boiler,primary_air_flow,useful,manipulated,Nm3/h,web_approved:boiler_airflow_2024:web_channel_tag,a8075bd710ae29fd,external_train,boiler_airflow_2024,https://www.mdpi.com/2227-9717/12/12/2823
primary air flow PV[Nm3/h],thermal_power_boiler,primary_air_flow,useful,manipulated,Nm3/h,web_approved:boiler_airflow_2024:web_unit_bracket,a8075bd710ae29fd,external_train,boiler_airflow_2024,https://www.mdpi.com/2227-9717/12/12/2823
MS steam pressure,thermal_power_boiler,main_steam_pressure,required,controlled,Pa,web_approved:boiler_airflow_2024:web_phrase,ec4b9053fcae8dc9,external_train,boiler_airflow_2024,https://www.mdpi.com/2227-9717/12/12/2823
MS_steam_pressure,thermal_power_boiler,main_steam_pressure,required,controlled,Pa,web_approved:boiler_airflow_2024:web_normalized,ec4b9053fcae8dc9,external_train,boiler_airflow_2024,https://www.mdpi.com/2227-9717/12/12/2823
MS_STEAM_PRESSURE,thermal_power_boiler,main_steam_pressure,required,controlled,Pa,web_approved:boiler_airflow_2024:web_uppercase,ec4b9053fcae8dc9,external_train,boiler_airflow_2024,https://www.mdpi.com/2227-9717/12/12/2823
MSsteampressure,thermal_power_boiler,main_steam_pressure,required,controlled,Pa,web_approved:boiler_airflow_2024:web_compact,ec4b9053fcae8dc9,external_train,boiler_airflow_2024,https://www.mdpi.com/2227-9717/12/12/2823
DCS_02_MS_steam_pressure_PV_11,thermal_power_boiler,main_steam_pressure,required,controlled,Pa,web_approved:boiler_airflow_2024:web_vendor_tag,ec4b9053fcae8dc9,external_train,boiler_airflow_2024,https://www.mdpi.com/2227-9717/12/12/2823
Unit3.MS_steam_pressure.AI,thermal_power_boiler,main_steam_pressure,required,controlled,Pa,web_approved:boiler_airflow_2024:web_channel_tag,ec4b9053fcae8dc9,external_train,boiler_airflow_2024,https://www.mdpi.com/2227-9717/12/12/2823
MS steam pressure[Pa],thermal_power_boiler,main_steam_pressure,required,controlled,Pa,web_approved:boiler_airflow_2024:web_unit_bracket,ec4b9053fcae8dc9,external_train,boiler_airflow_2024,https://www.mdpi.com/2227-9717/12/12/2823
main steam header pressure,thermal_power_boiler,main_steam_pressure,required,controlled,Pa,web_approved:boiler_airflow_2024:web_phrase,0a1fcfe2cd9f0cb6,external_train,boiler_airflow_2024,https://www.mdpi.com/2227-9717/12/12/2823
main_steam_header_pressure,thermal_power_boiler,main_steam_pressure,required,controlled,Pa,web_approved:boiler_airflow_2024:web_normalized,0a1fcfe2cd9f0cb6,external_train,boiler_airflow_2024,https://www.mdpi.com/2227-9717/12/12/2823
MAIN_STEAM_HEADER_PRESSURE,thermal_power_boiler,main_steam_pressure,required,controlled,Pa,web_approved:boiler_airflow_2024:web_uppercase,0a1fcfe2cd9f0cb6,external_train,boiler_airflow_2024,https://www.mdpi.com/2227-9717/12/12/2823
mainsteamheaderpressure,thermal_power_boiler,main_steam_pressure,required,controlled,Pa,web_approved:boiler_airflow_2024:web_compact,0a1fcfe2cd9f0cb6,external_train,boiler_airflow_2024,https://www.mdpi.com/2227-9717/12/12/2823
DCS_02_main_steam_header_pressure_PV_11,thermal_power_boiler,main_steam_pressure,required,controlled,Pa,web_approved:boiler_airflow_2024:web_vendor_tag,0a1fcfe2cd9f0cb6,external_train,boiler_airflow_2024,https://www.mdpi.com/2227-9717/12/12/2823
Unit3.main_steam_header_pressure.AI,thermal_power_boiler,main_steam_pressure,required,controlled,Pa,web_approved:boiler_airflow_2024:web_channel_tag,0a1fcfe2cd9f0cb6,external_train,boiler_airflow_2024,https://www.mdpi.com/2227-9717/12/12/2823
main steam header pressure[Pa],thermal_power_boiler,main_steam_pressure,required,controlled,Pa,web_approved:boiler_airflow_2024:web_unit_bracket,0a1fcfe2cd9f0cb6,external_train,boiler_airflow_2024,https://www.mdpi.com/2227-9717/12/12/2823
主汽母管压力,thermal_power_boiler,main_steam_pressure,required,controlled,Pa,web_approved:boiler_airflow_2024:web_phrase,113c2480a48b63f9,external_train,boiler_airflow_2024,https://www.mdpi.com/2227-9717/12/12/2823
主汽母管压力,thermal_power_boiler,main_steam_pressure,required,controlled,Pa,web_approved:boiler_airflow_2024:web_normalized,113c2480a48b63f9,external_train,boiler_airflow_2024,https://www.mdpi.com/2227-9717/12/12/2823
主汽母管压力,thermal_power_boiler,main_steam_pressure,required,controlled,Pa,web_approved:boiler_airflow_2024:web_uppercase,113c2480a48b63f9,external_train,boiler_airflow_2024,https://www.mdpi.com/2227-9717/12/12/2823
主汽母管压力,thermal_power_boiler,main_steam_pressure,required,controlled,Pa,web_approved:boiler_airflow_2024:web_compact,113c2480a48b63f9,external_train,boiler_airflow_2024,https://www.mdpi.com/2227-9717/12/12/2823
DCS_02_主汽母管压力_PV_11,thermal_power_boiler,main_steam_pressure,required,controlled,Pa,web_approved:boiler_airflow_2024:web_vendor_tag,113c2480a48b63f9,external_train,boiler_airflow_2024,https://www.mdpi.com/2227-9717/12/12/2823
Unit3.主汽母管压力.AI,thermal_power_boiler,main_steam_pressure,required,controlled,Pa,web_approved:boiler_airflow_2024:web_channel_tag,113c2480a48b63f9,external_train,boiler_airflow_2024,https://www.mdpi.com/2227-9717/12/12/2823
主汽母管压力[Pa],thermal_power_boiler,main_steam_pressure,required,controlled,Pa,web_approved:boiler_airflow_2024:web_unit_bracket,113c2480a48b63f9,external_train,boiler_airflow_2024,https://www.mdpi.com/2227-9717/12/12/2823
